county_fips,margin_2012,margin_2016,margin_2020,delta_2012_16,delta_2016_20,abs_delta_2012_16,abs_delta_2016_20,year,state,state_po,state_county,county_name,totalvotes,aggvotes_D,aggvotes_R,aggvotes_G,aggvotes_L,aggvotes_O,unique_id,proportion_D,proportion_R,proportion_G,proportion_L,proportion_O,proportion_explained_by_DR,votemargin_DR,norm_votes,log_votes
19065,0.11962184063283815,-0.19358395989974936,-0.22962890241507955,-0.3132058005325875,-0.03604494251533019,0.3132058005325875,0.03604494251533019,2012,IOWA,IA,IA-FAYETTE,FAYETTE,10366,5732,4492,0,0,142,2012_19065,0.5529616052479259,0.4333397646150878,0,0,0.0136986301369863,0.9863013698630136,0.11962184063283815,0.0024308425756238033,9.246382963323112
19065,0.11962184063283815,-0.19358395989974936,-0.22962890241507955,-0.3132058005325875,-0.03604494251533019,0.3132058005325875,0.03604494251533019,2016,IOWA,IA,IA-FAYETTE,FAYETTE,9975,3689,5620,0,0,666,2016_19065,0.3698245614035088,0.5634085213032581,0,0,0.06676691729323309,0.933233082706767,-0.19358395989974936,0.0023391524881195675,9.207937487359873
19065,0.11962184063283815,-0.19358395989974936,-0.22962890241507955,-0.3132058005325875,-0.03604494251533019,0.3132058005325875,0.03604494251533019,2020,IOWA,IA,IA-FAYETTE,FAYETTE,10186,3835,6174,27,102,48,2020_19065,0.37649715295503633,0.6061260553701159,0.002650697035146279,0.010013744354997054,0.004712350284704497,0.9826232083251523,-0.22962890241507955,0.0023886323051614954,9.228867676590067
19067,0.14630010899842555,-0.14838709677419354,-0.19609063745019917,-0.2946872057726191,-0.04770354067600563,0.2946872057726191,0.04770354067600563,2000,IOWA,IA,IA-FLOYD,FLOYD,7238,3830,3191,154,0,63,2000_19067,0.5291516993644653,0.44086764299530257,0.02127659574468085,0,0.008704061895551257,0.9700193423597678,0.0882840563691627,0.0016973218755899177,8.88723835429314
19067,0.14630010899842555,-0.14838709677419354,-0.19609063745019917,-0.2946872057726191,-0.04770354067600563,0.2946872057726191,0.04770354067600563,2004,IOWA,IA,IA-FLOYD,FLOYD,8167,4349,3745,0,0,73,2004_19067,0.5325088771886862,0.4585527121341986,0,0,0.00893841067711522,0.9910615893228849,0.0739561650544876,0.0019151737714759407,9.007979359844501
19067,0.14630010899842555,-0.14838709677419354,-0.19609063745019917,-0.2946872057726191,-0.04770354067600563,0.2946872057726191,0.04770354067600563,2008,IOWA,IA,IA-FLOYD,FLOYD,8091,4822,3051,0,0,218,2008_19067,0.5959708317884068,0.3770856507230256,0,0,0.026943517488567544,0.9730564825114324,0.21888518106538124,0.001897351657280744,8.998631198287637
19067,0.14630010899842555,-0.14838709677419354,-0.19609063745019917,-0.2946872057726191,-0.04770354067600563,0.2946872057726191,0.04770354067600563,2012,IOWA,IA,IA-FLOYD,FLOYD,8257,4680,3472,0,0,105,2012_19067,0.5667918130071454,0.4204917040087199,0,0,0.012716482984134674,0.9872835170158654,0.14630010899842555,0.0019362789067070946,9.018937706446035
19067,0.14630010899842555,-0.14838709677419354,-0.19609063745019917,-0.2946872057726191,-0.04770354067600563,0.2946872057726191,0.04770354067600563,2016,IOWA,IA,IA-FLOYD,FLOYD,8060,3179,4375,0,0,506,2016_19067,0.3944168734491315,0.542803970223325,0,0,0.06277915632754343,0.9372208436724565,-0.14838709677419354,0.0018900821107011242,8.9947928972836
19067,0.14630010899842555,-0.14838709677419354,-0.19609063745019917,-0.2946872057726191,-0.04770354067600563,0.2946872057726191,0.04770354067600563,2020,IOWA,IA,IA-FLOYD,FLOYD,8032,3172,4747,10,63,40,2020_19067,0.3949203187250996,0.5910109561752988,0.001245019920318725,0.007843625498007968,0.0049800796812749,0.9859312749003983,-0.19609063745019917,0.0018835160686292097,8.991313336173812
19073,-0.0010317787866281902,-0.2341837792989006,-0.2887087205853273,-0.23315200051227242,-0.05452494128642671,0.23315200051227242,0.05452494128642671,2000,IOWA,IA,IA-GREENE,GREENE,4719,2301,2282,106,0,30,2000_19073,0.48760330578512395,0.4835770290315745,0.022462386098749735,0,0.006357279084551812,0.9711803348166985,0.00402627675354944,0.0011066125906201744,8.459564078579602
19073,-0.0010317787866281902,-0.2341837792989006,-0.2887087205853273,-0.23315200051227242,-0.05452494128642671,0.23315200051227242,0.05452494128642671,2004,IOWA,IA,IA-GREENE,GREENE,5113,2459,2618,0,0,36,2004_19073,0.48093096029728144,0.5120281635047917,0,0,0.0070408761979268535,0.9929591238020732,-0.031097203207510304,0.0011990061826321152,8.539737155851132
19073,-0.0010317787866281902,-0.2341837792989006,-0.2887087205853273,-0.23315200051227242,-0.05452494128642671,0.23315200051227242,0.05452494128642671,2008,IOWA,IA,IA-GREENE,GREENE,4804,2371,2349,0,0,84,2008_19073,0.49354704412989175,0.48896752706078267,0,0,0.017485428809325562,0.9825145711906744,0.004579517069109085,0.0011265452183384865,8.477412321404392
19073,-0.0010317787866281902,-0.2341837792989006,-0.2887087205853273,-0.23315200051227242,-0.05452494128642671,0.23315200051227242,0.05452494128642671,2012,IOWA,IA,IA-GREENE,GREENE,4846,2375,2380,0,0,91,2012_19073,0.49009492364836976,0.49112670243499795,0,0,0.018778373916632275,0.9812216260833677,-0.0010317787866281902,0.0011363942814463584,8.486115235845377
19073,-0.0010317787866281902,-0.2341837792989006,-0.2887087205853273,-0.23315200051227242,-0.05452494128642671,0.23315200051227242,0.05452494128642671,2016,IOWA,IA,IA-GREENE,GREENE,4821,1691,2820,0,0,310,2016_19073,0.3507571043352002,0.5849408836341008,0,0,0.06430201203069902,0.935697987969301,-0.2341837792989006,0.001130531743882149,8.480944058741116
19073,-0.0010317787866281902,-0.2341837792989006,-0.2887087205853273,-0.23315200051227242,-0.05452494128642671,0.23315200051227242,0.05452494128642671,2020,IOWA,IA,IA-GREENE,GREENE,5057,1769,3229,4,36,19,2020_19073,0.3498121415859205,0.6385208621712478,7.909827961241843e-4,0.007118845165117659,0.0037571682815898755,0.9883330037571683,-0.2887087205853273,0.001185874098488286,8.52872642722991
19077,-0.10224184782608697,-0.3297391304347826,-0.36022602417202954,-0.22749728260869562,-0.030486893737246945,0.22749728260869562,0.030486893737246945,2000,IOWA,IA,IA-GUTHRIE,GUTHRIE,5469,2493,2840,86,0,50,2000_19077,0.455842018650576,0.5192905467178643,0.0157249954287804,0,0.0091424392027793,0.9751325653684404,-0.06344852806728835,0.0012824887175464576,8.607033895416027
19077,-0.10224184782608697,-0.3297391304347826,-0.36022602417202954,-0.22749728260869562,-0.030486893737246945,0.22749728260869562,0.030486893737246945,2004,IOWA,IA,IA-GUTHRIE,GUTHRIE,5994,2614,3325,0,0,55,2004_19077,0.43610276943610277,0.5547213880547214,0,0,0.009175842509175842,0.9908241574908241,-0.11861861861861861,0.001405602006394856,8.698681067461614
19077,-0.10224184782608697,-0.3297391304347826,-0.36022602417202954,-0.22749728260869562,-0.030486893737246945,0.22749728260869562,0.030486893737246945,2008,IOWA,IA,IA-GUTHRIE,GUTHRIE,5847,2625,3074,0,0,148,2008_19077,0.44894817855310415,0.5257396955703779,0,0,0.025312125876517873,0.9746878741234821,-0.07679151701727377,0.0013711302855173044,8.673855001429615
19077,-0.10224184782608697,-0.3297391304347826,-0.36022602417202954,-0.22749728260869562,-0.030486893737246945,0.22749728260869562,0.030486893737246945,2012,IOWA,IA,IA-GUTHRIE,GUTHRIE,5888,2569,3171,0,0,148,2012_19077,0.43631114130434784,0.5385529891304348,0,0,0.025135869565217392,0.9748641304347827,-0.10224184782608697,0.001380744847122608,8.68084148294457
19077,-0.10224184782608697,-0.3297391304347826,-0.36022602417202954,-0.22749728260869562,-0.030486893737246945,0.22749728260869562,0.030486893737246945,2016,IOWA,IA,IA-GUTHRIE,GUTHRIE,5750,1732,3628,0,0,390,2016_19077,0.3012173913043478,0.6309565217391304,0,0,0.06782608695652174,0.9321739130434783,-0.3297391304347826,0.001348383639768172,8.657129031713755
19077,-0.10224184782608697,-0.3297391304347826,-0.36022602417202954,-0.22749728260869562,-0.030486893737246945,0.22749728260869562,0.030486893737246945,2020,IOWA,IA,IA-GUTHRIE,GUTHRIE,6371,1985,4280,7,79,20,2020_19077,0.3115680426934547,0.6717940668654843,0.001098728614032334,0.01239993721550777,0.0031392246115209545,0.983362109558939,-0.36022602417202954,0.0014940090728631343,8.759668671029939
19079,-0.0263655859719944,-0.22576033272680013,-0.26929371773888955,-0.19939474675480573,-0.04353338501208942,0.19939474675480573,0.04353338501208942,2000,IOWA,IA,IA-HAMILTON,HAMILTON,7574,3407,3968,141,0,58,2000_19079,0.4498283601795617,0.5238975442302615,0.018616318986004753,0,0.007657776604172168,0.9737259044098232,-0.07406918405069979,0.0017761143804528928,8.93260863037757
19079,-0.0263655859719944,-0.22576033272680013,-0.26929371773888955,-0.19939474675480573,-0.04353338501208942,0.19939474675480573,0.04353338501208942,2004,IOWA,IA,IA-HAMILTON,HAMILTON,8335,3895,4367,0,0,73,2004_19079,0.4673065386922616,0.5239352129574085,0,0,0.008758248350329933,0.9912417516496701,-0.05662867426514695,0.001954570023907428,9.028338763993148
19079,-0.0263655859719944,-0.22576033272680013,-0.26929371773888955,-0.19939474675480573,-0.04353338501208942,0.19939474675480573,0.04353338501208942,2008,IOWA,IA,IA-HAMILTON,HAMILTON,8078,4018,3913,0,0,147,2008_19079,0.49740034662045063,0.48440207972270366,0,0,0.018197573656845753,0.9818024263431543,0.012998266897746968,0.0018943031377473551,8.997023381479709
19079,-0.0263655859719944,-0.22576033272680013,-0.26929371773888955,-0.19939474675480573,-0.04353338501208942,0.19939474675480573,0.04353338501208942,2012,IOWA,IA,IA-HAMILTON,HAMILTON,7927,3782,3991,0,0,154,2012_19079,0.4771035700769522,0.5034691560489466,0,0,0.019427273874101172,0.9805727261258987,-0.0263655859719944,0.0018588934108595301,8.978156076009824
19079,-0.0263655859719944,-0.22576033272680013,-0.26929371773888955,-0.19939474675480573,-0.04353338501208942,0.19939474675480573,0.04353338501208942,2016,IOWA,IA,IA-HAMILTON,HAMILTON,7694,2726,4463,0,0,505,2016_19079,0.35430205354821936,0.5800623862750195,0,0,0.06563556017676112,0.9343644398232389,-0.22576033272680013,0.001804254560761098,8.94832604627298
19079,-0.0263655859719944,-0.22576033272680013,-0.26929371773888955,-0.19939474675480573,-0.04353338501208942,0.19939474675480573,0.04353338501208942,2020,IOWA,IA,IA-HAMILTON,HAMILTON,7943,2843,4982,7,71,40,2020_19079,0.35792521717235304,0.6272189349112426,8.812791136850056e-4,0.008938688153090771,0.005035880649628604,0.9851441520835956,-0.26929371773888955,0.0018626454349006242,8.980172205725008
19081,-0.13434599156118143,-0.40708567535343215,-0.4403758911211925,-0.2727396837922507,-0.03329021576776037,0.2727396837922507,0.03329021576776037,2000,IOWA,IA,IA-HANCOCK,HANCOCK,5438,2281,2988,123,0,46,2000_19081,0.41945568223611623,0.549466715704303,0.022618609783008458,0,0.008458992276572269,0.9689223979404193,-0.13001103346818682,0.0012752191709668379,8.60135049942296
19081,-0.13434599156118143,-0.40708567535343215,-0.4403758911211925,-0.2727396837922507,-0.03329021576776037,0.2727396837922507,0.03329021576776037,2004,IOWA,IA,IA-HANCOCK,HANCOCK,5905,2484,3368,0,0,53,2004_19081,0.4206604572396274,0.5703640982218459,0,0,0.008975444538526672,0.9910245554614733,-0.14970364098221844,0.0013847313726662704,8.683724062303869
19081,-0.13434599156118143,-0.40708567535343215,-0.4403758911211925,-0.2727396837922507,-0.03329021576776037,0.2727396837922507,0.03329021576776037,2008,IOWA,IA,IA-HANCOCK,HANCOCK,5930,2805,3016,0,0,109,2008_19081,0.4730185497470489,0.5086003372681281,0,0,0.018381112984822933,0.981618887015177,-0.03558178752107927,0.0013905939102304798,8.687948111838727
19081,-0.13434599156118143,-0.40708567535343215,-0.4403758911211925,-0.2727396837922507,-0.03329021576776037,0.2727396837922507,0.03329021576776037,2012,IOWA,IA,IA-HANCOCK,HANCOCK,5925,2521,3317,0,0,87,2012_19081,0.42548523206751054,0.559831223628692,0,0,0.014683544303797468,0.9853164556962025,-0.13434599156118143,0.001389421402717638,8.68710472813351
19081,-0.13434599156118143,-0.40708567535343215,-0.4403758911211925,-0.2727396837922507,-0.03329021576776037,0.2727396837922507,0.03329021576776037,2016,IOWA,IA,IA-HANCOCK,HANCOCK,5871,1587,3977,0,0,307,2016_19081,0.2703117015840572,0.6773973769374894,0,0,0.05229092147845341,0.9477090785215465,-0.40708567535343215,0.0013767583215789456,8.677950570294351
19081,-0.13434599156118143,-0.40708567535343215,-0.4403758911211925,-0.2727396837922507,-0.03329021576776037,0.2727396837922507,0.03329021576776037,2020,IOWA,IA,IA-HANCOCK,HANCOCK,6172,1683,4401,7,49,32,2020_19081,0.27268308489954635,0.7130589760207389,0.001134154244977317,0.0079390797148412191,0.005184705119896306,0.9857420609202852,-0.4403758911211925,0.0014473432738520272,8.727940222393896
19083,-0.0668689593167004,-0.28911285597093633,-0.3212815663588831,-0.22224389665423594,-0.032168710387946775,0.22224389665423594,0.032168710387946775,2000,IOWA,IA,IA-HARDIN,HARDIN,8435,3734,4486,141,0,74,2000_19083,0.44267931238885594,0.5318316538233551,0.016716064018968583,0,0.008772969768820391,0.974510966212211,-0.08915234143449913,0.001978020174164266,9.040263541598666
19083,-0.0668689593167004,-0.28911285597093633,-0.3212815663588831,-0.22224389665423594,-0.032168710387946775,0.22224389665423594,0.032168710387946775,2004,IOWA,IA,IA-HARDIN,HARDIN,8949,4015,4875,0,0,59,2004_19083,0.4486534808358476,0.5447536037546095,0,0,0.006592915409542966,0.993407084590457,-0.09610012291876185,0.002098553946484412,9.099408811268901
19083,-0.0668689593167004,-0.28911285597093633,-0.3212815663588831,-0.22224389665423594,-0.032168710387946775,0.22224389665423594,0.032168710387946775,2008,IOWA,IA,IA-HARDIN,HARDIN,8859,4393,4315,0,0,151,2008_19083,0.4958798961508071,0.4870752906648606,0,0,0.017044813184332316,0.9829551868156676,0.00880460548594647,0.002077448811253258,9.089302043599126
19083,-0.0668689593167004,-0.28911285597093633,-0.3212815663588831,-0.22224389665423594,-0.032168710387946775,0.22224389665423594,0.032168710387946775,2012,IOWA,IA,IA-HARDIN,HARDIN,8898,4075,4670,0,0,153,2012_19083,0.4579680827152169,0.5248370420319173,0,0,0.017194875252865813,0.9828051247471341,-0.0668689593167004,0.002086594369853425,9.093694189856862
19083,-0.0668689593167004,-0.28911285597093633,-0.3212815663588831,-0.22224389665423594,-0.032168710387946775,0.22224389665423594,0.032168710387946775,2016,IOWA,IA,IA-HARDIN,HARDIN,8533,2787,5254,0,0,492,2016_19083,0.32661432087190906,0.6157271768428454,0,0,0.057658502285245515,0.9423414977147544,-0.28911285597093633,0.002001001321415967,9.051813463747946
19083,-0.0668689593167004,-0.28911285597093633,-0.3212815663588831,-0.22224389665423594,-0.032168710387946775,0.22224389665423594,0.032168710387946775,2020,IOWA,IA,IA-HARDIN,HARDIN,8989,2976,5864,11,105,33,2020_19083,0.33107130937812884,0.652352875737012,0.001223717877405718,0.0116809433752364,0.0036711536322171544,0.9834241851151408,-0.3212815663588831,0.002107934006587147,9.103868127465667
19089,0.2094725511302476,-0.20486948892300944,-0.2745058491327148,-0.41434204005325703,-0.06963636020970537,0.41434204005325703,0.06963636020970537,2000,IOWA,IA,IA-HOWARD,HOWARD,4491,2426,1922,100,0,43,2000_19089,0.5401914940993098,0.42796704520151413,0.0222667557336896,0,0.009574704965486529,0.9681585393008239,0.11222444889779565,0.0010531462480345842,8.410053315858335
19089,0.2094725511302476,-0.20486948892300944,-0.2745058491327148,-0.41434204005325703,-0.06963636020970537,0.41434204005325703,0.06963636020970537,2004,IOWA,IA,IA-HOWARD,HOWARD,4697,2614,2028,0,0,55,2004_19089,0.5565254417713434,0.4317649563551203,0,0,0.0117096018735363,0.9882903981264637,0.12476048541622314,0.00110145355756367,8.454892165218858
19089,0.2094725511302476,-0.20486948892300944,-0.2745058491327148,-0.41434204005325703,-0.06963636020970537,0.41434204005325703,0.06963636020970537,2008,IOWA,IA,IA-HOWARD,HOWARD,4728,2941,1722,0,0,65,2008_19089,0.6220389170896785,0.36421319796954316,0,0,0.013747884940778343,0.9862521150592216,0.25782571912013535,0.0011087231041432897,8.461469042643875
19089,0.2094725511302476,-0.20486948892300944,-0.2745058491327148,-0.41434204005325703,-0.06963636020970537,0.41434204005325703,0.06963636020970537,2012,IOWA,IA,IA-HOWARD,HOWARD,4645,2768,1795,0,0,82,2012_19089,0.5959095801937567,0.38643702906350913,0,0,0.017653390742734122,0.9823466092572659,0.2094725511302476,0.0010892594794301145,8.443761913330354
19089,0.2094725511302476,-0.20486948892300944,-0.2745058491327148,-0.41434204005325703,-0.06963636020970537,0.41434204005325703,0.06963636020970537,2016,IOWA,IA,IA-HOWARD,HOWARD,4559,1677,2611,0,0,271,2016_19089,0.3678438254003071,0.5727133143233165,0,0,0.0594428602763764,0.9405571397236236,-0.20486948892300944,0.001069092350209234,8.425077902508432
19089,0.2094725511302476,-0.20486948892300944,-0.2745058491327148,-0.41434204005325703,-0.06963636020970537,0.41434204005325703,0.06963636020970537,2020,IOWA,IA,IA-HOWARD,HOWARD,4958,1772,3133,10,23,20,2020_19089,0.3574021782977007,0.6319080274304155,0.002016942315449778,0.00463896732553449,0.004033884630899556,0.9893102057281162,-0.2745058491327148,0.0011626584497340167,8.508959386489133
19097,0.16891232181214605,-0.19272550921435505,-0.2629546475078581,-0.3616378310265011,-0.07022913829350302,0.3616378310265011,0.07022913829350302,2000,IOWA,IA,IA-JACKSON,JACKSON,9032,4945,3769,227,0,91,2000_19097,0.5474977856510186,0.41729406554472986,0.025132860938883967,0,0.010075287865367582,0.9647918511957485,0.13020372010628872,0.0021180175711975873,9.108639817149843
19097,0.16891232181214605,-0.19272550921435505,-0.2629546475078581,-0.3616378310265011,-0.07022913829350302,0.3616378310265011,0.07022913829350302,2004,IOWA,IA,IA-JACKSON,JACKSON,10011,5656,4242,0,0,113,2004_19097,0.5649785236240136,0.4237338927180102,0,0,0.011287583657976226,0.9887124163420238,0.14124463090600337,0.0023475945422120293,9.211539652551664
19097,0.16891232181214605,-0.19272550921435505,-0.2629546475078581,-0.3616378310265011,-0.07022913829350302,0.3616378310265011,0.07022913829350302,2008,IOWA,IA,IA-JACKSON,JACKSON,9955,6102,3673,0,0,180,2008_19097,0.6129583124058262,0.3689603214465093,0,0,0.01808136614766449,0.9819186338523356,0.2439979909593169,0.0023344624580682,9.205930663487482
19097,0.16891232181214605,-0.19272550921435505,-0.2629546475078581,-0.3616378310265011,-0.07022913829350302,0.3616378310265011,0.07022913829350302,2012,IOWA,IA,IA-JACKSON,JACKSON,10242,5907,4177,0,0,158,2012_19097,0.5767428236672525,0.40783050185510644,0,0,0.015426674477641086,0.984573325522359,0.16891232181214605,0.0024017643893053243,9.234349824436535
19097,0.16891232181214605,-0.19272550921435505,-0.2629546475078581,-0.3616378310265011,-0.07022913829350302,0.3616378310265011,0.07022913829350302,2016,IOWA,IA,IA-JACKSON,JACKSON,10310,3837,5824,0,0,649,2016_19097,0.37216294859359844,0.5648884578079535,0,0,0.06294859359844811,0.9370514064015519,-0.19272550921435505,0.0024177104914799743,9.240966565517944
19097,0.16891232181214605,-0.19272550921435505,-0.2629546475078581,-0.3616378310265011,-0.07022913829350302,0.3616378310265011,0.07022913829350302,2020,IOWA,IA,IA-JACKSON,JACKSON,11135,4029,6957,13,79,57,2020_19097,0.3618320610687023,0.6247867085765604,0.0011674898967220476,0.007094746295464751,0.005118994162550516,0.9866187696452626,-0.2629546475078581,0.0026111742310988856,9.317938382574201
19099,0.07071483474250584,-0.18130713460123982,-0.21739992072929054,-0.25202196934374566,-0.036092786128050725,0.25202196934374566,0.036092786128050725,2000,IOWA,IA,IA-JASPER,JASPER,17835,8699,8729,267,0,140,2000_19099,0.48774880852256797,0.4894308943089431,0.014970563498738435,0,0.00784973366975049,0.977179702831511,-0.0016820857863751315,0.0041823342983070165,9.788974165747367
19099,0.07071483474250584,-0.18130713460123982,-0.21739992072929054,-0.25202196934374566,-0.036092786128050725,0.25202196934374566,0.036092786128050725,2004,IOWA,IA,IA-JASPER,JASPER,20062,10430,9462,0,0,170,2004_19099,0.5198883461270063,0.4716379224404347,0,0,0.008473731432559067,0.991526268567441,0.04825042368657162,0.004704569144526794,9.9066326016802
19099,0.07071483474250584,-0.18130713460123982,-0.21739992072929054,-0.25202196934374566,-0.036092786128050725,0.25202196934374566,0.036092786128050725,2008,IOWA,IA,IA-JASPER,JASPER,19421,10250,8794,0,0,377,2008_19099,0.5277792080737346,0.4528088152000412,0,0,0.01941197672622419,0.9805880232737758,0.07497039287369339,0.004554253681380464,9.8741617231543
19099,0.07071483474250584,-0.18130713460123982,-0.21739992072929054,-0.25202196934374566,-0.036092786128050725,0.25202196934374566,0.036092786128050725,2012,IOWA,IA,IA-JASPER,JASPER,19515,10257,8877,0,0,381,2012_19099,0.5255956956187549,0.454880860876249,0,0,0.019523443504996157,0.9804765564950039,0.07071483474250584,0.004576296822621891,9.878989920935728
19099,0.07071483474250584,-0.18130713460123982,-0.21739992072929054,-0.25202196934374566,-0.036092786128050725,0.25202196934374566,0.036092786128050725,2016,IOWA,IA,IA-JASPER,JASPER,19034,7109,10560,0,0,1365,2016_19099,0.37348954502469267,0.5547966796259325,0,0,0.0717137753493748,0.9282862246506252,-0.18130713460123982,0.0044635015998865015,9.854034668816597
19099,0.07071483474250584,-0.18130713460123982,-0.21739992072929054,-0.25202196934374566,-0.036092786128050725,0.25202196934374566,0.036092786128050725,2020,IOWA,IA,IA-JASPER,JASPER,20184,7737,12125,30,207,85,2020_19099,0.38332342449464923,0.6007233452239398,0.0014863258026159335,0.01025564803804994,0.004211256440745144,0.9840467697185891,-0.21739992072929054,0.0047331783278401355,9.912695033287042
19107,-0.10254462590201291,-0.41083249749247747,-0.4516311521780125,-0.30828787159046456,-0.04079865468553501,0.30828787159046456,0.04079865468553501,2000,IOWA,IA,IA-KEOKUK,KEOKUK,4947,2181,2571,99,0,96,2000_19107,0.4408732565191025,0.5197089144936325,0.02001212856276531,0,0.019405700424499697,0.960582171012735,-0.07883565797453007,0.0011600789332057646,8.506738733512378
19107,-0.10254462590201291,-0.41083249749247747,-0.4516311521780125,-0.30828787159046456,-0.04079865468553501,0.30828787159046456,0.04079865468553501,2004,IOWA,IA,IA-KEOKUK,KEOKUK,5480,2294,3119,0,0,67,2004_19107,0.41861313868613137,0.5691605839416058,0,0,0.012226277372262773,0.9877737226277372,-0.15054744525547448,0.0012850682340747098,8.609042845046117
19107,-0.10254462590201291,-0.41083249749247747,-0.4516311521780125,-0.30828787159046456,-0.04079865468553501,0.30828787159046456,0.04079865468553501,2008,IOWA,IA,IA-KEOKUK,KEOKUK,5361,2518,2712,0,0,131,2008_19107,0.4696884909531804,0.5058757694459989,0,0,0.024435739600820742,0.9755642603991792,-0.0361872784928185,0.001257162555269073,8.587092318795905
19107,-0.10254462590201291,-0.41083249749247747,-0.4516311521780125,-0.30828787159046456,-0.04079865468553501,0.30828787159046456,0.04079865468553501,2012,IOWA,IA,IA-KEOKUK,KEOKUK,5266,2303,2843,0,0,120,2012_19107,0.43733383972654766,0.5398784656285606,0,0,0.02278769464489176,0.9772123053551083,-0.10254462590201291,0.001234884912525077,8.569216219483389
19107,-0.10254462590201291,-0.41083249749247747,-0.4516311521780125,-0.30828787159046456,-0.04079865468553501,0.30828787159046456,0.04079865468553501,2016,IOWA,IA,IA-KEOKUK,KEOKUK,4985,1342,3390,0,0,253,2016_19107,0.26920762286860583,0.6800401203610833,0,0,0.050752256770310936,0.9492477432296891,-0.41083249749247747,0.0011689899903033628,8.514389264083503
19107,-0.10254462590201291,-0.41083249749247747,-0.4516311521780125,-0.30828787159046456,-0.04079865468553501,0.30828787159046456,0.04079865468553501,2020,IOWA,IA,IA-KEOKUK,KEOKUK,5303,1414,3809,2,51,27,2020_19107,0.26664152366584953,0.718272675843862,3.771450122572129e-4,0.009617197812558929,0.005091457665472374,0.9849141995097115,-0.4516311521780125,0.001243561468120107,8.576216531865699
19109,-0.12182001568979045,-0.3613337980713373,-0.3951595159515952,-0.23951378238154686,-0.0338257178802579,0.23951378238154686,0.0338257178802579,2000,IOWA,IA,IA-KOSSUTH,KOSSUTH,8878,3960,4612,206,0,100,2000_19109,0.44604640684838925,0.5194863708042352,0.02320342419463843,0,0.011263798152737103,0.9655327776526245,-0.07343996395584595,0.0020819043398020575,9.091444217032327
19109,-0.12182001568979045,-0.3613337980713373,-0.3951595159515952,-0.23951378238154686,-0.0338257178802579,0.23951378238154686,0.0338257178802579,2004,IOWA,IA,IA-KOSSUTH,KOSSUTH,9258,4132,5042,0,0,84,2004_19109,0.4463166990710737,0.5446100669691079,0,0,0.009073233959818535,0.9909267660401815,-0.09829336789803417,0.002171014910778041,9.133351330448047
19109,-0.12182001568979045,-0.3613337980713373,-0.3951595159515952,-0.23951378238154686,-0.0338257178802579,0.23951378238154686,0.0338257178802579,2008,IOWA,IA,IA-KOSSUTH,KOSSUTH,9097,4625,4329,0,0,143,2008_19109,0.5084093657249643,0.4758711663185666,0,0,0.015719467956469165,0.9842805320435308,0.03253819940639774,0.002133260168864532,9.115809888129949
19109,-0.12182001568979045,-0.3613337980713373,-0.3951595159515952,-0.23951378238154686,-0.0338257178802579,0.23951378238154686,0.0338257178802579,2012,IOWA,IA,IA-KOSSUTH,KOSSUTH,8923,3850,4937,0,0,136,2012_19109,0.43146923680376553,0.553289252493556,0,0,0.01524151070267847,0.9847584892973216,-0.12182001568979045,0.0020924569074176344,9.096499555552423
19109,-0.12182001568979045,-0.3613337980713373,-0.3951595159515952,-0.23951378238154686,-0.0338257178802579,0.23951378238154686,0.0338257178802579,2016,IOWA,IA,IA-KOSSUTH,KOSSUTH,8607,2543,5653,0,0,411,2016_19109,0.2954571860113861,0.6567909840827234,0,0,0.04775182990589055,0.9522481700941094,-0.3613337980713373,0.002018354432606027,9.060447282401565
19109,-0.12182001568979045,-0.3613337980713373,-0.3951595159515952,-0.23951378238154686,-0.0338257178802579,0.23951378238154686,0.0338257178802579,2020,IOWA,IA,IA-KOSSUTH,KOSSUTH,9090,2696,6288,10,61,35,2020_19109,0.29658965896589656,0.6917491749174918,0.0011001100110011,0.0067106710671067105,0.0038503850385038503,0.9883388338833883,-0.3951595159515952,0.0021316186583465535,9.115040192121858
19111,0.15488340119507166,-0.16023775617608815,-0.19523126568662602,-0.3151211573711598,-0.03499350951053787,0.3151211573711598,0.03499350951053787,2000,IOWA,IA,IA-LEE,LEE,16572,9632,6339,325,0,276,2000_19111,0.5812213371952691,0.38251267197682837,0.019611392710596188,0,0.0166545981173063,0.9637340091720975,0.19870866521844077,0.0038861589005631555,9.715530144123544
19111,0.15488340119507166,-0.16023775617608815,-0.19523126568662602,-0.3151211573711598,-0.03499350951053787,0.3151211573711598,0.03499350951053787,2004,IOWA,IA,IA-LEE,LEE,17858,10152,7472,0,0,234,2004_19111,0.5684847127337888,0.41841191622802104,0,0,0.013103371038190167,0.9868966289618097,0.1500727965057677,0.004187727832866089,9.7902628618215
19111,0.15488340119507166,-0.16023775617608815,-0.19523126568662602,-0.3151211573711598,-0.03499350951053787,0.3151211573711598,0.03499350951053787,2008,IOWA,IA,IA-LEE,LEE,17224,9821,7062,0,0,341,2008_19111,0.5701927542963307,0.4100092893636786,0,0,0.01979795633999071,0.9802020436600092,0.16018346493265206,0.004039053880237738,9.75411709588186
19111,0.15488340119507166,-0.16023775617608815,-0.19523126568662602,-0.3151211573711598,-0.03499350951053787,0.3151211573711598,0.03499350951053787,2012,IOWA,IA,IA-LEE,LEE,18911,10714,7785,0,0,412,2012_19111,0.5665485696155677,0.411665168420496,0,0,0.021786261963936335,0.9782137380360636,0.15488340119507166,0.004434657915070591,9.847551920205825
